yeduc,income,lincome,lyeduc
13,225,5.416101,2.564949
13,250,5.521461,2.564949
13,250,5.521461,2.564949
13,200,5.298317,2.564949
13,250,5.521461,2.564949
13,450,6.109248,2.564949
13,300,5.703783,2.564949
13,200,5.298317,2.564949
13,300,5.703783,2.564949
13,206.25,5.329089,2.564949
13,250,5.521461,2.564949
13,550,6.309918,2.564949
13,450,6.109248,2.564949
13,350,5.857933,2.564949
13,450,6.109248,2.564949
13,300,5.703783,2.564949
13,200,5.298317,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,250,5.521461,2.564949
13,300,5.703783,2.564949
13,250,5.521461,2.564949
13,300,5.703783,2.564949
13,250,5.521461,2.564949
13,250,5.521461,2.564949
13,550,6.309918,2.564949
13,250,5.521461,2.564949
13,250,5.521461,2.564949
13,300,5.703783,2.564949
13,350,5.857933,2.564949
13,550,6.309918,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,250,5.521461,2.564949
13,200,5.298317,2.564949
13,350,5.857933,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,450,6.109248,2.564949
13,350,5.857933,2.564949
13,200,5.298317,2.564949
13,206.25,5.329089,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,250,5.521461,2.564949
13,350,5.857933,2.564949
13,200,5.298317,2.564949
13,450,6.109248,2.564949
13,206.25,5.329089,2.564949
13,450,6.109248,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,250,5.521461,2.564949
13,350,5.857933,2.564949
13,450,6.109248,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,206.25,5.329089,2.564949
13,350,5.857933,2.564949
13,250,5.521461,2.564949
13,250,5.521461,2.564949
13,350,5.857933,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,225,5.416101,2.564949
13,400,5.991465,2.564949
13,200,5.298317,2.564949
13,300,5.703783,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,250,5.521461,2.564949
13,200,5.298317,2.564949
13,400,5.991465,2.564949
13,200,5.298317,2.564949
13,550,6.309918,2.564949
13,300,5.703783,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,300,5.703783,2.564949
13,225,5.416101,2.564949
13,400,5.991465,2.564949
13,300,5.703783,2.564949
13,450,6.109248,2.564949
13,400,5.991465,2.564949
13,256.25,5.546154,2.564949
13,250,5.521461,2.564949
13,400,5.991465,2.564949
13,500,6.214608,2.564949
13,450,6.109248,2.564949
13,300,5.703783,2.564949
13,256.25,5.546154,2.564949
13,450,6.109248,2.564949
13,250,5.521461,2.564949
13,500,6.214608,2.564949
13,350,5.857933,2.564949
13,350,5.857933,2.564949
13,600,6.39693,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,500,6.214608,2.564949
13,350,5.857933,2.564949
13,256.25,5.546154,2.564949
13,350,5.857933,2.564949
13,450,6.109248,2.564949
13,250,5.521461,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,450,6.109248,2.564949
13,350,5.857933,2.564949
13,250,5.521461,2.564949
13,600,6.39693,2.564949
13,300,5.703783,2.564949
13,500,6.214608,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,300,5.703783,2.564949
13,500,6.214608,2.564949
13,250,5.521461,2.564949
13,256.25,5.546154,2.564949
13,350,5.857933,2.564949
13,300,5.703783,2.564949
13,450,6.109248,2.564949
13,400,5.991465,2.564949
13,400,5.991465,2.564949
13,350,5.857933,2.564949
13,600,6.39693,2.564949
13,500,6.214608,2.564949
13,275,5.616771,2.564949
13,250,5.521461,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,500,6.214608,2.564949
13,350,5.857933,2.564949
13,256.25,5.546154,2.564949
13,275,5.616771,2.564949
13,300,5.703783,2.564949
13,250,5.521461,2.564949
13,450,6.109248,2.564949
13,275,5.616771,2.564949
13,450,6.109248,2.564949
13,250,5.521461,2.564949
13,300,5.703783,2.564949
13,400,5.991465,2.564949
13,600,6.39693,2.564949
13,550,6.309918,2.564949
13,700,6.55108,2.564949
13,550,6.309918,2.564949
13,450,6.109248,2.564949
13,450,6.109248,2.564949
13,350,5.857933,2.564949
13,500,6.214608,2.564949
13,550,6.309918,2.564949
13,500,6.214608,2.564949
13,500,6.214608,2.564949
13,550,6.309918,2.564949
13,500,6.214608,2.564949
13,400,5.991465,2.564949
13,600,6.39693,2.564949
13,550,6.309918,2.564949
13,350,5.857933,2.564949
13,400,5.991465,2.564949
13,600,6.39693,2.564949
13,350,5.857933,2.564949
13,550,6.309918,2.564949
13,600,6.39693,2.564949
13,450,6.109248,2.564949
13,450,6.109248,2.564949
13,700,6.55108,2.564949
13,400,5.991465,2.564949
13,550,6.309918,2.564949
13,550,6.309918,2.564949
13,400,5.991465,2.564949
13,550,6.309918,2.564949
13,650,6.476973,2.564949
13,500,6.214608,2.564949
13,1150,7.047517,2.564949
13,1350,7.20786,2.564949
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,25,3.218876,2.639057
14,200,5.298317,2.639057
14,25,3.218876,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,25,3.218876,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,50,3.912023,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,6.25,1.832582,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,25,3.218876,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,25,3.218876,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,500,6.214608,2.639057
14,25,3.218876,2.639057
14,100,4.60517,2.639057
14,350,5.857933,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,350,5.857933,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,6.25,1.832582,2.639057
14,50,3.912023,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,206.25,5.329089,2.639057
14,6.25,1.832582,2.639057
14,206.25,5.329089,2.639057
14,106.25,4.665795,2.639057
14,12.5,2.525729,2.639057
14,106.25,4.665795,2.639057
14,12.5,2.525729,2.639057
14,6.25,1.832582,2.639057
14,206.25,5.329089,2.639057
14,31.25,3.442019,2.639057
14,6.25,1.832582,2.639057
14,106.25,4.665795,2.639057
14,106.25,4.665795,2.639057
14,106.25,4.665795,2.639057
14,56.25,4.029806,2.639057
14,106.25,4.665795,2.639057
14,106.25,4.665795,2.639057
14,6.25,1.832582,2.639057
14,56.25,4.029806,2.639057
14,356.25,5.875633,2.639057
14,106.25,4.665795,2.639057
14,12.5,2.525729,2.639057
14,56.25,4.029806,2.639057
14,6.25,1.832582,2.639057
14,106.25,4.665795,2.639057
14,6.25,1.832582,2.639057
14,56.25,4.029806,2.639057
14,156.25,5.051457,2.639057
14,125,4.828314,2.639057
14,50,3.912023,2.639057
14,25,3.218876,2.639057
14,25,3.218876,2.639057
14,50,3.912023,2.639057
14,175,5.164786,2.639057
14,225,5.416101,2.639057
14,125,4.828314,2.639057
14,175,5.164786,2.639057
14,25,3.218876,2.639057
14,25,3.218876,2.639057
14,50,3.912023,2.639057
14,75,4.317488,2.639057
14,175,5.164786,2.639057
14,175,5.164786,2.639057
14,75,4.317488,2.639057
14,75,4.317488,2.639057
14,175,5.164786,2.639057
14,175,5.164786,2.639057
14,175,5.164786,2.639057
14,125,4.828314,2.639057
14,175,5.164786,2.639057
14,125,4.828314,2.639057
14,25,3.218876,2.639057
14,31.25,3.442019,2.639057
14,125,4.828314,2.639057
14,175,5.164786,2.639057
14,75,4.317488,2.639057
14,125,4.828314,2.639057
14,100,4.60517,2.639057
14,75,4.317488,2.639057
14,75,4.317488,2.639057
14,75,4.317488,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,75,4.317488,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,400,5.991465,2.639057
14,50,3.912023,2.639057
14,75,4.317488,2.639057
14,75,4.317488,2.639057
14,200,5.298317,2.639057
14,550,6.309918,2.639057
14,75,4.317488,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,50,3.912023,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,75,4.317488,2.639057
14,56.25,4.029806,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,56.25,4.029806,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,56.25,4.029806,2.639057
14,50,3.912023,2.639057
14,56.25,4.029806,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,50,3.912023,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,50,3.912023,2.639057
14,100,4.60517,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,50,3.912023,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,50,3.912023,2.639057
14,150,5.010635,2.639057
14,56.25,4.029806,2.639057
14,56.25,4.029806,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,106.25,4.665795,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,300,5.703783,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,106.25,4.665795,2.639057
14,106.25,4.665795,2.639057
14,350,5.857933,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,106.25,4.665795,2.639057
14,150,5.010635,2.639057
14,100,4.60517,2.639057
14,150,5.010635,2.639057
14,106.25,4.665795,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,125,4.828314,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,450,6.109248,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,450,6.109248,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,350,5.857933,2.639057
14,106.25,4.665795,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,300,5.703783,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,106.25,4.665795,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,350,5.857933,2.639057
14,450,6.109248,2.639057
14,106.25,4.665795,2.639057
14,250,5.521461,2.639057
14,450,6.109248,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,100,4.60517,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,125,4.828314,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,106.25,4.665795,2.639057
14,350,5.857933,2.639057
14,125,4.828314,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,125,4.828314,2.639057
14,200,5.298317,2.639057
14,100,4.60517,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,106.25,4.665795,2.639057
14,300,5.703783,2.639057
14,100,4.60517,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,100,4.60517,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,350,5.857933,2.639057
14,350,5.857933,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,156.25,5.051457,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,156.25,5.051457,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,156.25,5.051457,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,500,6.214608,2.639057
14,175,5.164786,2.639057
14,200,5.298317,2.639057
14,156.25,5.051457,2.639057
14,200,5.298317,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,200,5.298317,2.639057
14,175,5.164786,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,400,5.991465,2.639057
14,350,5.857933,2.639057
14,300,5.703783,2.639057
14,500,6.214608,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,175,5.164786,2.639057
14,150,5.010635,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,400,5.991465,2.639057
14,400,5.991465,2.639057
14,200,5.298317,2.639057
14,175,5.164786,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,175,5.164786,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,156.25,5.051457,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,150,5.010635,2.639057
14,175,5.164786,2.639057
14,150,5.010635,2.639057
14,250,5.521461,2.639057
14,150,5.010635,2.639057
14,400,5.991465,2.639057
14,300,5.703783,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,650,6.476973,2.639057
14,175,5.164786,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,150,5.010635,2.639057
14,350,5.857933,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,150,5.010635,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,156.25,5.051457,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,350,5.857933,2.639057
14,300,5.703783,2.639057
14,200,5.298317,2.639057
14,450,6.109248,2.639057
14,225,5.416101,2.639057
14,300,5.703783,2.639057
14,400,5.991465,2.639057
14,300,5.703783,2.639057
14,450,6.109248,2.639057
14,400,5.991465,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,206.25,5.329089,2.639057
14,225,5.416101,2.639057
14,450,6.109248,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,350,5.857933,2.639057
14,400,5.991465,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,350,5.857933,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,400,5.991465,2.639057
14,200,5.298317,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,225,5.416101,2.639057
14,350,5.857933,2.639057
14,200,5.298317,2.639057
14,250,5.521461,2.639057
14,225,5.416101,2.639057
14,200,5.298317,2.639057
14,300,5.703783,2.639057
14,400,5.991465,2.639057
14,300,5.703783,2.639057
14,250,5.521461,2.639057
14,250,5.521461,2.639057
14,400,5.991465,2.639057
14,256.25,5.546154,2.639057
14,400,5.991465,2.639057
14,250,5.521461,2.639057
14,300,5.703783,2.639057
14,400,5.991465,2.639057
14,500,6.214608,2.639057
14,1375,7.226209,2.639057
14,250,5.521461,2.639057
14,275,5.616771,2.639057
14,350,5.857933,2.639057
14,400,5.991465,2.639057
14,400,5.991465,2.639057
14,300,5.703783,2.639057
14,300,5.703783,2.639057
14,350,5.857933,2.639057
14,450,6.109248,2.639057
14,350,5.857933,2.639057
14,550,6.309918,2.639057
14,500,6.214608,2.639057
14,550,6.309918,2.639057
14,500,6.214608,2.639057
14,400,5.991465,2.639057
14,550,6.309918,2.639057
14,500,6.214608,2.639057
14,550,6.309918,2.639057
14,400,5.991465,2.639057
14,350,5.857933,2.639057
14,350,5.857933,2.639057
14,650,6.476973,2.639057
14,600,6.39693,2.639057
14,1275,7.150702,2.639057
15,25,3.218876,2.70805
15,25,3.218876,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,25,3.218876,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,100,4.60517,2.70805
15,50,3.912023,2.70805
15,6.25,1.832582,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,6.25,1.832582,2.70805
15,350,5.857933,2.70805
15,50,3.912023,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,25,3.218876,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,100,4.60517,2.70805
15,6.25,1.832582,2.70805
15,6.25,1.832582,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,50,3.912023,2.70805
15,150,5.010635,2.70805
15,6.25,1.832582,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,50,3.912023,2.70805
15,6.25,1.832582,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,250,5.521461,2.70805
15,6.25,1.832582,2.70805
15,100,4.60517,2.70805
15,25,3.218876,2.70805
15,6.25,1.832582,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,31.25,3.442019,2.70805
15,156.25,5.051457,2.70805
15,56.25,4.029806,2.70805
15,6.25,1.832582,2.70805
15,31.25,3.442019,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,12.5,2.525729,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,106.25,4.665795,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,56.25,4.029806,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,12.5,2.525729,2.70805
15,56.25,4.029806,2.70805
15,12.5,2.525729,2.70805
15,56.25,4.029806,2.70805
15,31.25,3.442019,2.70805
15,12.5,2.525729,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,56.25,4.029806,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,31.25,3.442019,2.70805
15,56.25,4.029806,2.70805
15,12.5,2.525729,2.70805
15,56.25,4.029806,2.70805
15,156.25,5.051457,2.70805
15,12.5,2.525729,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,106.25,4.665795,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,12.5,2.525729,2.70805
15,56.25,4.029806,2.70805
15,106.25,4.665795,2.70805
15,56.25,4.029806,2.70805
15,31.25,3.442019,2.70805
15,6.25,1.832582,2.70805
15,6.25,1.832582,2.70805
15,56.25,4.029806,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,56.25,4.029806,2.70805
15,106.25,4.665795,2.70805
15,31.25,3.442019,2.70805
15,56.25,4.029806,2.70805
15,256.25,5.546154,2.70805
15,6.25,1.832582,2.70805
15,31.25,3.442019,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,6.25,1.832582,2.70805
15,12.5,2.525729,2.70805
15,6.25,1.832582,2.70805
15,106.25,4.665795,2.70805
15,50,3.912023,2.70805
15,31.25,3.442019,2.70805
15,50,3.912023,2.70805
15,50,3.912023,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,175,5.164786,2.70805
15,50,3.912023,2.70805
15,31.25,3.442019,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,25,3.218876,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,25,3.218876,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,25,3.218876,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,225,5.416101,2.70805
15,31.25,3.442019,2.70805
15,175,5.164786,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,31.25,3.442019,2.70805
15,50,3.912023,2.70805
15,275,5.616771,2.70805
15,125,4.828314,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,125,4.828314,2.70805
15,25,3.218876,2.70805
15,25,3.218876,2.70805
15,31.25,3.442019,2.70805
15,25,3.218876,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,125,4.828314,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,175,5.164786,2.70805
15,175,5.164786,2.70805
15,31.25,3.442019,2.70805
15,75,4.317488,2.70805
15,31.25,3.442019,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,125,4.828314,2.70805
15,31.25,3.442019,2.70805
15,31.25,3.442019,2.70805
15,175,5.164786,2.70805
15,31.25,3.442019,2.70805
15,225,5.416101,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,225,5.416101,2.70805
15,225,5.416101,2.70805
15,50,3.912023,2.70805
15,50,3.912023,2.70805
15,75,4.317488,2.70805
15,25,3.218876,2.70805
15,75,4.317488,2.70805
15,150,5.010635,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,50,3.912023,2.70805
15,150,5.010635,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,150,5.010635,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,100,4.60517,2.70805
15,100,4.60517,2.70805
15,50,3.912023,2.70805
15,100,4.60517,2.70805
15,50,3.912023,2.70805
15,56.25,4.029806,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,100,4.60517,2.70805
15,56.25,4.029806,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,400,5.991465,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,250,5.521461,2.70805
15,50,3.912023,2.70805
15,100,4.60517,2.70805
15,150,5.010635,2.70805
15,56.25,4.029806,2.70805
15,56.25,4.029806,2.70805
15,100,4.60517,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,200,5.298317,2.70805
15,75,4.317488,2.70805
15,50,3.912023,2.70805
15,150,5.010635,2.70805
15,75,4.317488,2.70805
15,75,4.317488,2.70805
15,56.25,4.029806,2.70805
15,75,4.317488,2.70805
