city,income,minshu,yeduc,city_income,city_yeduc
0,100,70,12,0,0
0,100,50,12,0,0
0,100,50,12,0,0
1,100,70,12,100,12
1,100,40,12,100,12
1,100,70,12,100,12
1,100,60,12,100,12
1,100,40,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,70,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,10,12,100,12
1,100,10,12,100,12
1,100,50,12,100,12
1,100,30,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,70,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,60,12,100,12
1,100,10,12,100,12
1,100,50,12,100,12
1,100,30,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,60,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,30,12,100,12
1,100,50,12,100,12
1,100,40,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,40,12,100,12
1,100,60,12,100,12
1,100,0,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,40,12,100,12
1,100,20,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,20,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,0,12,100,12
1,100,40,12,100,12
1,100,40,12,100,12
1,100,30,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,60,12,100,12
1,100,40,12,100,12
1,100,60,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,20,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,10,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
1,100,30,12,100,12
1,100,50,12,100,12
1,100,10,12,100,12
1,100,50,12,100,12
1,100,10,12,100,12
1,100,0,12,100,12
1,100,50,12,100,12
1,100,20,12,100,12
1,100,50,12,100,12
1,100,0,12,100,12
1,100,20,12,100,12
1,100,50,12,100,12
1,100,50,12,100,12
0,100,50,13,0,0
0,100,20,13,0,0
0,100,20,13,0,0
0,100,50,13,0,0
0,100,40,13,0,0
0,100,20,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,0,13,0,0
0,100,40,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,70,13,0,0
0,100,50,13,0,0
0,100,30,13,0,0
0,100,50,13,0,0
0,100,20,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,40,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,70,13,0,0
0,100,40,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
0,100,50,13,0,0
1,100,50,13,100,13
1,100,40,13,100,13
1,100,40,13,100,13
1,100,20,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,0,13,100,13
1,100,50,13,100,13
1,100,0,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,20,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,10,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,20,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,0,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,0,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,40,13,100,13
1,100,60,13,100,13
1,100,10,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,0,13,100,13
1,100,30,13,100,13
1,100,10,13,100,13
1,100,50,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,50,13,100,13
1,100,40,13,100,13
1,100,70,13,100,13
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,60,14,0,0
0,100,60,14,0,0
0,100,40,14,0,0
0,100,40,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,30,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,30,14,0,0
0,100,0,14,0,0
0,100,50,14,0,0
0,100,0,14,0,0
0,100,50,14,0,0
0,100,30,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
0,100,50,14,0,0
1,100,10,14,100,14
1,100,50,14,100,14
1,100,60,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,20,14,100,14
1,100,50,14,100,14
1,100,10,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,70,14,100,14
1,100,40,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,60,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,80,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,40,14,100,14
1,100,30,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,50,14,100,14
1,100,60,14,100,14
1,100,50,14,100,14
1,100,40,14,100,14
1,100,30,14,100,14
1,100,20,14,100,14
1,100,50,14,100,14
1,100,30,14,100,14
0,100,70,15,0,0
0,100,40,15,0,0
0,100,50,15,0,0
0,100,40,15,0,0
0,100,20,15,0,0
0,100,0,15,0,0
0,100,40,15,0,0
0,100,40,15,0,0
0,100,70,15,0,0
0,100,40,15,0,0
0,100,60,15,0,0
0,100,50,15,0,0
0,100,0,15,0,0
0,100,60,15,0,0
0,100,50,15,0,0
0,100,70,15,0,0
0,100,70,15,0,0
0,100,20,15,0,0
0,100,60,15,0,0
0,100,50,15,0,0
0,100,60,15,0,0
0,100,20,15,0,0
0,100,0,15,0,0
0,100,0,15,0,0
1,100,20,15,100,15
1,100,50,15,100,15
1,100,60,15,100,15
1,100,30,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,30,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,0,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,10,15,100,15
1,100,40,15,100,15
1,100,50,15,100,15
1,100,0,15,100,15
1,100,50,15,100,15
1,100,10,15,100,15
1,100,50,15,100,15
1,100,60,15,100,15
1,100,20,15,100,15
1,100,20,15,100,15
1,100,20,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,10,15,100,15
1,100,60,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,60,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,60,15,100,15
1,100,50,15,100,15
1,100,0,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,30,15,100,15
1,100,0,15,100,15
1,100,20,15,100,15
1,100,50,15,100,15
1,100,50,15,100,15
1,100,30,15,100,15
1,100,50,15,100,15
1,100,0,15,100,15
1,100,50,15,100,15
1,100,60,15,100,15
1,100,0,15,100,15
1,100,50,15,100,15
1,100,20,15,100,15
1,100,10,15,100,15
0,100,50,16,0,0
0,100,10,16,0,0
0,100,50,16,0,0
0,100,40,16,0,0
0,100,20,16,0,0
0,100,60,16,0,0
0,100,0,16,0,0
0,100,50,16,0,0
0,100,50,16,0,0
0,100,50,16,0,0
0,100,50,16,0,0
0,100,50,16,0,0
0,100,50,16,0,0
0,100,60,16,0,0
0,100,40,16,0,0
0,100,60,16,0,0
0,100,50,16,0,0
0,100,30,16,0,0
0,100,50,16,0,0
0,100,0,16,0,0
0,100,30,16,0,0
0,100,50,16,0,0
0,100,30,16,0,0
0,100,40,16,0,0
0,100,0,16,0,0
0,100,70,16,0,0
0,100,0,16,0,0
0,100,100,16,0,0
0,100,40,16,0,0
0,100,0,16,0,0
0,100,40,16,0,0
0,100,20,16,0,0
0,100,10,16,0,0
0,100,10,16,0,0
1,100,50,16,100,16
1,100,50,16,100,16
1,100,50,16,100,16
1,100,70,16,100,16
1,100,10,16,100,16
1,100,40,16,100,16
1,100,50,16,100,16
1,100,50,16,100,16
1,100,80,16,100,16
1,100,10,16,100,16
1,100,50,16,100,16
1,100,10,16,100,16
1,100,40,16,100,16
1,100,50,16,100,16
1,100,40,16,100,16
1,100,10,16,100,16
1,100,60,16,100,16
1,100,80,16,100,16
1,100,60,16,100,16
1,100,40,16,100,16
1,100,60,16,100,16
1,100,50,16,100,16
1,100,30,16,100,16
1,100,30,16,100,16
1,100,70,16,100,16
1,100,60,16,100,16
1,100,80,16,100,16
1,100,30,16,100,16
1,100,30,16,100,16
1,100,30,16,100,16
1,100,50,16,100,16
1,100,10,16,100,16
1,100,40,16,100,16
1,100,70,16,100,16
1,100,70,16,100,16
1,100,50,16,100,16
1,100,50,16,100,16
1,100,60,16,100,16
1,100,10,16,100,16
1,100,60,16,100,16
1,100,50,16,100,16
1,100,10,16,100,16
1,100,50,16,100,16
1,100,30,16,100,16
1,100,0,16,100,16
1,100,50,16,100,16
1,100,40,16,100,16
0,100,30,17,0,0
1,100,0,17,100,17
1,100,50,17,100,17
1,100,50,17,100,17
1,100,0,17,100,17
0,100,60,18,0,0
0,200,60,9,0,0
0,200,30,9,0,0
0,200,30,9,0,0
0,200,30,9,0,0
0,200,30,9,0,0
1,200,0,9,200,9
1,200,50,9,200,9
1,200,0,9,200,9
1,200,0,9,200,9
1,200,50,9,200,9
1,200,40,9,200,9
0,200,50,11,0,0
0,200,30,11,0,0
0,200,50,11,0,0
0,200,10,11,0,0
0,200,50,11,0,0
0,200,10,11,0,0
0,200,60,11,0,0
0,200,50,11,0,0
1,200,40,11,200,11
1,200,0,11,200,11
1,200,50,11,200,11
1,200,0,11,200,11
1,200,50,11,200,11
1,200,70,11,200,11
1,200,50,11,200,11
1,200,40,11,200,11
1,200,0,11,200,11
0,200,50,12,0,0
0,200,50,12,0,0
0,200,30,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,60,12,0,0
0,200,30,12,0,0
0,200,20,12,0,0
0,200,40,12,0,0
0,200,20,12,0,0
0,200,60,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,10,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,10,12,0,0
0,200,0,12,0,0
0,200,0,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,30,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,70,12,0,0
0,200,20,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,30,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,60,12,0,0
0,200,90,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,30,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,30,12,0,0
0,200,50,12,0,0
0,200,60,12,0,0
0,200,20,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,60,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,40,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,50,12,0,0
0,200,50,12,0,0
0,200,20,12,0,0
0,200,10,12,0,0
0,200,40,12,0,0
0,200,40,12,0,0
0,200,40,12,0,0
1,200,20,12,200,12
1,200,0,12,200,12
1,200,60,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,20,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,60,12,200,12
1,200,30,12,200,12
1,200,50,12,200,12
1,200,10,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,60,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,40,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,60,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,20,12,200,12
1,200,50,12,200,12
1,200,10,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,60,12,200,12
1,200,50,12,200,12
1,200,60,12,200,12
1,200,70,12,200,12
1,200,40,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,20,12,200,12
1,200,30,12,200,12
1,200,60,12,200,12
1,200,50,12,200,12
1,200,30,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,0,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,30,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,30,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,30,12,200,12
1,200,30,12,200,12
1,200,40,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,30,12,200,12
1,200,20,12,200,12
1,200,0,12,200,12
1,200,40,12,200,12
1,200,50,12,200,12
1,200,70,12,200,12
1,200,30,12,200,12
1,200,50,12,200,12
1,200,50,12,200,12
1,200,30,12,200,12
0,200,50,13,0,0
0,200,20,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,40,13,0,0
0,200,50,13,0,0
0,200,60,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,20,13,0,0
0,200,40,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,20,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,60,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,0,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,20,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,0,13,0,0
0,200,50,13,0,0
0,200,20,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,10,13,0,0
0,200,40,13,0,0
0,200,20,13,0,0
0,200,50,13,0,0
0,200,0,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,70,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
0,200,30,13,0,0
0,200,30,13,0,0
0,200,90,13,0,0
0,200,50,13,0,0
0,200,60,13,0,0
0,200,10,13,0,0
0,200,90,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,30,13,0,0
0,200,50,13,0,0
0,200,50,13,0,0
1,200,20,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,20,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,30,13,200,13
1,200,50,13,200,13
1,200,30,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,60,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,60,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,30,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,0,13,200,13
1,200,30,13,200,13
1,200,40,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,30,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,10,13,200,13
1,200,40,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,60,13,200,13
1,200,40,13,200,13
1,200,40,13,200,13
1,200,60,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,40,13,200,13
1,200,50,13,200,13
1,200,50,13,200,13
1,200,10,13,200,13
1,200,50,13,200,13
1,200,30,13,200,13
0,200,60,14,0,0
0,200,50,14,0,0
0,200,80,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,60,14,0,0
0,200,50,14,0,0
0,200,60,14,0,0
0,200,50,14,0,0
0,200,10,14,0,0
0,200,40,14,0,0
0,200,40,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,0,14,0,0
0,200,50,14,0,0
0,200,30,14,0,0
0,200,20,14,0,0
0,200,50,14,0,0
0,200,0,14,0,0
0,200,80,14,0,0
0,200,50,14,0,0
0,200,20,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,30,14,0,0
0,200,30,14,0,0
0,200,50,14,0,0
0,200,70,14,0,0
0,200,40,14,0,0
0,200,70,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,40,14,0,0
0,200,60,14,0,0
0,200,80,14,0,0
0,200,50,14,0,0
0,200,60,14,0,0
0,200,80,14,0,0
0,200,50,14,0,0
0,200,30,14,0,0
0,200,50,14,0,0
0,200,50,14,0,0
0,200,60,14,0,0
1,200,10,14,200,14
1,200,0,14,200,14
1,200,40,14,200,14
1,200,30,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,40,14,200,14
1,200,50,14,200,14
1,200,40,14,200,14
1,200,30,14,200,14
1,200,30,14,200,14
1,200,40,14,200,14
1,200,10,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,30,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,30,14,200,14
1,200,10,14,200,14
1,200,40,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,40,14,200,14
1,200,40,14,200,14
1,200,50,14,200,14
1,200,10,14,200,14
1,200,50,14,200,14
1,200,10,14,200,14
1,200,40,14,200,14
1,200,40,14,200,14
1,200,10,14,200,14
1,200,60,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,30,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,50,14,200,14
1,200,40,14,200,14
1,200,10,14,200,14
1,200,10,14,200,14
1,200,40,14,200,14
1,200,50,14,200,14
1,200,0,14,200,14
1,200,60,14,200,14
1,200,0,14,200,14
1,200,50,14,200,14
1,200,10,14,200,14
1,200,80,14,200,14
1,200,50,14,200,14
1,200,60,14,200,14
1,200,50,14,200,14
0,200,50,15,0,0
0,200,0,15,0,0
0,200,50,15,0,0
0,200,70,15,0,0
0,200,0,15,0,0
0,200,70,15,0,0
0,200,70,15,0,0
1,200,40,15,200,15
1,200,60,15,200,15
1,200,50,15,200,15
1,200,50,15,200,15
1,200,10,15,200,15
1,200,50,15,200,15
1,200,40,15,200,15
1,200,50,15,200,15
1,200,50,15,200,15
1,200,50,15,200,15
1,200,50,15,200,15
1,200,50,15,200,15
1,200,60,15,200,15
0,200,40,16,0,0
0,200,50,16,0,0
0,200,50,16,0,0
0,200,20,16,0,0
0,200,40,16,0,0
0,200,50,16,0,0
0,200,50,16,0,0
0,200,60,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,30,16,0,0
0,200,50,16,0,0
0,200,60,16,0,0
0,200,10,16,0,0
0,200,40,16,0,0
0,200,50,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,0,16,0,0
0,200,60,16,0,0
0,200,50,16,0,0
0,200,50,16,0,0
0,200,60,16,0,0
0,200,50,16,0,0
0,200,50,16,0,0
0,200,20,16,0,0
0,200,40,16,0,0
0,200,40,16,0,0
0,200,30,16,0,0
0,200,0,16,0,0
0,200,40,16,0,0
0,200,50,16,0,0
0,200,60,16,0,0
0,200,40,16,0,0
0,200,20,16,0,0
0,200,60,16,0,0
0,200,50,16,0,0
0,200,20,16,0,0
0,200,0,16,0,0
1,200,20,16,200,16
1,200,20,16,200,16
1,200,50,16,200,16
1,200,40,16,200,16
1,200,40,16,200,16
1,200,10,16,200,16
1,200,30,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,70,16,200,16
1,200,50,16,200,16
1,200,10,16,200,16
1,200,30,16,200,16
1,200,60,16,200,16
1,200,10,16,200,16
1,200,50,16,200,16
1,200,80,16,200,16
1,200,30,16,200,16
1,200,40,16,200,16
1,200,50,16,200,16
1,200,0,16,200,16
1,200,10,16,200,16
1,200,50,16,200,16
1,200,10,16,200,16
1,200,50,16,200,16
1,200,20,16,200,16
1,200,60,16,200,16
1,200,40,16,200,16
1,200,40,16,200,16
1,200,70,16,200,16
1,200,50,16,200,16
1,200,20,16,200,16
1,200,30,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,40,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,30,16,200,16
1,200,40,16,200,16
1,200,70,16,200,16
1,200,30,16,200,16
1,200,80,16,200,16
1,200,30,16,200,16
1,200,10,16,200,16
1,200,50,16,200,16
1,200,30,16,200,16
1,200,50,16,200,16
1,200,30,16,200,16
1,200,20,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,70,16,200,16
1,200,10,16,200,16
1,200,60,16,200,16
1,200,70,16,200,16
1,200,70,16,200,16
1,200,50,16,200,16
1,200,40,16,200,16
1,200,80,16,200,16
1,200,10,16,200,16
1,200,0,16,200,16
1,200,30,16,200,16
1,200,80,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,40,16,200,16
1,200,20,16,200,16
1,200,50,16,200,16
1,200,0,16,200,16
1,200,0,16,200,16
1,200,40,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,30,16,200,16
1,200,10,16,200,16
1,200,50,16,200,16
1,200,80,16,200,16
1,200,40,16,200,16
1,200,30,16,200,16
1,200,30,16,200,16
1,200,0,16,200,16
1,200,30,16,200,16
1,200,50,16,200,16
1,200,50,16,200,16
1,200,60,16,200,16
1,200,50,16,200,16
1,200,60,16,200,16
1,200,50,17,200,17
1,200,50,17,200,17
1,200,50,17,200,17
1,200,40,17,200,17
1,200,20,17,200,17
0,200,60,18,0,0
1,200,0,18,200,18
1,200,60,18,200,18
1,200,70,18,200,18
1,200,60,18,200,18
1,200,70,18,200,18
1,200,70,18,200,18
1,200,50,18,200,18
0,300,80,9,0,0
0,300,80,9,0,0
0,300,50,9,0,0
0,300,20,9,0,0
1,300,60,9,300,9
1,300,50,9,300,9
1,300,60,9,300,9
1,300,50,9,300,9
1,300,50,9,300,9
1,300,50,9,300,9
1,300,50,9,300,9
1,300,50,9,300,9
0,300,30,11,0,0
0,300,40,11,0,0
0,300,50,11,0,0
0,300,40,11,0,0
0,300,0,11,0,0
0,300,0,11,0,0
0,300,0,11,0,0
0,300,0,11,0,0
1,300,50,11,300,11
1,300,50,11,300,11
1,300,50,11,300,11
1,300,0,11,300,11
1,300,0,11,300,11
1,300,10,11,300,11
1,300,50,11,300,11
1,300,20,11,300,11
1,300,60,11,300,11
1,300,50,11,300,11
1,300,0,11,300,11
1,300,10,11,300,11
1,300,0,11,300,11
1,300,0,11,300,11
0,300,30,12,0,0
0,300,40,12,0,0
0,300,40,12,0,0
0,300,70,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,30,12,0,0
0,300,40,12,0,0
0,300,40,12,0,0
0,300,60,12,0,0
0,300,50,12,0,0
0,300,20,12,0,0
0,300,60,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,100,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,60,12,0,0
0,300,10,12,0,0
0,300,30,12,0,0
0,300,50,12,0,0
0,300,30,12,0,0
0,300,60,12,0,0
0,300,20,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,50,12,0,0
0,300,20,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,20,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,30,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
0,300,20,12,0,0
0,300,70,12,0,0
0,300,50,12,0,0
0,300,40,12,0,0
0,300,30,12,0,0
0,300,20,12,0,0
0,300,50,12,0,0
0,300,0,12,0,0
0,300,40,12,0,0
0,300,50,12,0,0
